time,best,sol,weight
5647,0.504674,0.86,0
18563,0.700962,0.92,346
25459,0.725537,0.9,451
32684,0.768921,0.94,442
38529,0.859041,1,393
44309,0.859041,1,393
51619,0.859041,1,393
58931,0.859041,1,393
64839,0.859041,1,393
70843,0.859041,1,393
76692,0.859041,1,393
82151,0.859041,1,393
88348,0.859041,1,393
94031,0.859041,1,393
99198,0.859041,1,393
105712,0.859041,1,393
111868,0.859041,1,393
117463,0.859041,1,393
123200,0.859041,1,393
128828,0.859041,1,393
134207,0.859041,1,393
141548,0.859041,1,393
147477,0.859041,1,393
153319,0.882818,1,436
160433,0.882818,1,436
166754,0.882818,1,436
173649,0.882818,1,436
178847,0.882818,1,436
184379,0.882818,1,436
190018,0.882818,1,436
198047,0.882818,1,436
204546,0.882818,1,436
210526,0.882818,1,436
215698,0.882818,1,436
220823,0.882818,1,436
225800,0.882818,1,436
232388,0.882818,1,436
237911,0.882818,1,436
243101,0.882818,1,436
249554,0.882818,1,436
254343,0.882818,1,436
260018,0.882818,1,436
266217,0.882818,1,436
271309,0.882818,1,436
276503,0.882818,1,436
282946,0.882818,1,436
288173,0.882818,1,436
293635,0.882818,1,436
300732,0.882818,1,436
307757,0.882818,1,436
318633,0.882818,1,436
324291,0.882818,1,436
329347,0.882818,1,436
335301,0.882818,1,436
340464,0.882818,1,436
345578,0.882818,1,436
350946,0.882818,1,436
356277,0.882818,1,436
361532,0.882818,1,436
368747,0.882818,1,436
374392,0.882818,1,436
379777,0.882818,1,436
386087,0.882818,1,436
391552,0.882818,1,436
397180,0.882818,1,436
403039,0.882818,1,436
409374,0.882818,1,436
414297,0.882818,1,436
419795,0.882818,1,436
426134,0.882818,1,436
431457,0.882818,1,436
437591,0.882818,1,436
444261,0.882818,1,436
449861,0.882818,1,436
455217,0.882818,1,436
461799,0.882818,1,436
468389,0.882818,1,436
473195,0.882818,1,436
516570,0.882818,1,436
523392,0.882818,1,436
529139,0.882818,1,436
536631,0.882818,1,436
545809,0.882818,1,436
553260,0.882818,1,436
559396,0.882818,1,436
565279,0.882818,1,436
573004,0.882818,1,436
580864,0.882818,1,436
586767,0.882818,1,436
593370,0.882818,1,436
599138,0.882818,1,436
605821,0.882818,1,436
610987,0.882818,1,436
618296,0.882818,1,436
624086,0.882818,1,436
628773,0.882818,1,436
635167,0.882818,1,436
640713,0.882818,1,436
645664,0.882818,1,436
650663,0.882818,1,436
657364,0.882818,1,436
663697,0.882818,1,436
668703,0.882818,1,436
673916,0.882818,1,436
679068,0.882818,1,436
684735,0.882818,1,436
690500,0.882818,1,436
697295,0.882818,1,436
702939,0.882818,1,436
709828,0.882818,1,436
716887,0.882818,1,436
724878,0.882818,1,436
731968,0.882818,1,436
738315,0.882818,1,436
744197,0.882818,1,436
750754,0.882818,1,436
757033,0.882818,1,436
765430,0.882818,1,436
771573,0.882818,1,436
785069,0.882818,1,436
793024,0.882818,1,436
800295,0.882818,1,436
805719,0.882818,1,436
812903,0.882818,1,436
819883,0.882818,1,436
825004,0.882818,1,436
832724,0.882818,1,436
837988,0.882818,1,436
842862,0.882818,1,436
849214,0.882818,1,436
854945,0.882818,1,436
860506,0.882818,1,436
864938,0.882818,1,436
871744,0.882818,1,436
877089,0.882818,1,436
881959,0.882818,1,436
888352,0.882818,1,436
893544,0.882818,1,436
901343,0.882818,1,436
909342,0.882818,1,436
914225,0.882818,1,436
920710,0.882818,1,436
928676,0.882818,1,436
933996,0.882818,1,436
939374,0.882818,1,436
945098,0.882818,1,436
950993,0.882818,1,436
956394,0.882818,1,436
961970,0.882818,1,436
967516,0.882818,1,436
972317,0.882818,1,436
978697,0.882818,1,436
984254,0.882818,1,436
989564,0.882818,1,436
995389,0.882818,1,436
1000237,0.882818,1,436
1006461,0.882818,1,436
1011916,0.882818,1,436
1017276,0.882818,1,436
1022265,0.882818,1,436
1027623,0.882818,1,436
1034784,0.882818,1,436
1039483,0.882818,1,436
1044375,0.882818,1,436
1051485,0.882818,1,436
1056569,0.882818,1,436
1063287,0.882818,1,436
1070841,0.882818,1,436
1079138,0.882818,1,436
1090445,0.882818,1,436
1095339,0.882818,1,436
1103362,0.882818,1,436
1110267,0.882818,1,436
1121089,0.882818,1,436
1129035,0.882818,1,436
1135055,0.882818,1,436
1142604,0.882818,1,436
1148889,0.882818,1,436
1154999,0.882818,1,436
1161401,0.882818,1,436
1166948,0.882818,1,436
1185566,0.882818,1,436
1192556,0.882818,1,436
1197752,0.882818,1,436
1209769,0.882818,1,436
1216219,0.882818,1,436
1223824,0.882818,1,436
1233258,0.882818,1,436
1239670,0.882818,1,436
1248608,0.882818,1,436
1254041,0.882818,1,436
1260771,0.882818,1,436
1270803,0.882818,1,436
1276480,0.882818,1,436
1284275,0.882818,1,436
1290296,0.882818,1,436
1296699,0.882818,1,436
1302948,0.882818,1,436
1308168,0.882818,1,436
1313667,0.882818,1,436
